id,nombre,x,y,distrito,wdDistrito,poblacion,distrito_imagen
https://example.org/partidos/campo/586,Cз MARIA VIRGEN:EXT:FS:1,44187655.0,447877847.0,Hortaleza,http://www.wikidata.org/entity/Q1928529,198391,http://commons.wikimedia.org/wiki/Special:FilePath/Madrid%2C%20Canillas%203.JPG
https://example.org/partidos/campo/586,Cз MARIA VIRGEN:EXT:FS:1,44187655.0,447877847.0,Chamartín,http://www.wikidata.org/entity/Q1766348,144796,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20de%20Madrid%20-%20Chamart%C3%ADn%2002.jpg
https://example.org/partidos/campo/1375,Cз SAN GABRIEL:PAB:BC:1,43653287.0,447014379.0,Carabanchel,http://www.wikidata.org/entity/Q1001991,262339,http://commons.wikimedia.org/wiki/Special:FilePath/%28Carabanchel%29%20Palacio%20Real%20de%20Madrid%20Julio%202016%20%28cropped%29.jpg
https://example.org/partidos/campo/1033,CDM FDO.MARTIN:EXT:F/S,43972882.0,447937001.0,Chamberí,http://www.wikidata.org/entity/Q1763370,138204,http://commons.wikimedia.org/wiki/Special:FilePath/Nuevos%20Ministerios%20%28Madrid%29%2001.jpg
https://example.org/partidos/campo/1033,CDM FDO.MARTIN:EXT:F/S,43972882.0,447937001.0,Moncloa-Aravaca,http://www.wikidata.org/entity/Q2017682,121757,http://commons.wikimedia.org/wiki/Special:FilePath/Madrid%20-%20Plaza%20de%20Moncloa%20-%2020050220.jpg
https://example.org/partidos/campo/2003,CDM LAS CRUCES:F7:3,43465645.0,447195320.0,Latina,http://www.wikidata.org/entity/Q794954,241672,http://commons.wikimedia.org/wiki/Special:FilePath/%28Latina%29%20Portugal%20e%20Espanha%20DSC04968%20%2826030211756%29%20%28cropped%29.jpg
https://example.org/partidos/campo/1768,CDM LAS CRUCES:F7:1,43465645.0,447195320.0,Latina,http://www.wikidata.org/entity/Q794954,241672,http://commons.wikimedia.org/wiki/Special:FilePath/%28Latina%29%20Portugal%20e%20Espanha%20DSC04968%20%2826030211756%29%20%28cropped%29.jpg
https://example.org/partidos/campo/406,CDM FDO.MARTIN:PAB:2,43972882.0,447937001.0,Hortaleza,http://www.wikidata.org/entity/Q1928529,198391,http://commons.wikimedia.org/wiki/Special:FilePath/Madrid%2C%20Canillas%203.JPG
https://example.org/partidos/campo/406,CDM FDO.MARTIN:PAB:2,43972882.0,447937001.0,Moncloa-Aravaca,http://www.wikidata.org/entity/Q2017682,121757,http://commons.wikimedia.org/wiki/Special:FilePath/Madrid%20-%20Plaza%20de%20Moncloa%20-%2020050220.jpg
https://example.org/partidos/campo/406,CDM FDO.MARTIN:PAB:2,43972882.0,447937001.0,,http://www.wikidata.org/entity/,,
https://example.org/partidos/campo/1564,Cз NEWMAN.:EXT:FS,44789100.0,447481700.0,San Blas-Canillejas,http://www.wikidata.org/entity/Q2001937,161219,http://commons.wikimedia.org/wiki/Special:FilePath/%28San%20Blas-Canillejas%29%20Aerial-SouthEast%20Madrid%20%28cropped%29.jpg
https://example.org/partidos/campo/1960,Cз Cз PINTOR ROSALES:,44255974.0,447753742.0,Chamartín,http://www.wikidata.org/entity/Q1766348,144796,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20de%20Madrid%20-%20Chamart%C3%ADn%2002.jpg
https://example.org/partidos/campo/1960,Cз Cз PINTOR ROSALES:,44255974.0,447753742.0,,http://www.wikidata.org/entity/,,
https://example.org/partidos/campo/460,CC.GREDOS  F S,44678572.0,447296732.0,Moratalaz,http://www.wikidata.org/entity/Q2076109,92814,http://commons.wikimedia.org/wiki/Special:FilePath/Puente%20de%20Vallecas%20-%20Aerial%20photograph%20%28color%2C%20contrast%2C%20tone%29%20%28cropped%29%20Moratalaz.jpg
https://example.org/partidos/campo/1898,CDM LA ELIPA:BEISBOL 1 C. PEQUEеO,44441580.0,447441252.0,Ciudad Lineal,http://www.wikidata.org/entity/Q1763694,220345,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20de%20Madrid%20-%20Ciudad%20Lineal%2001.jpg
https://example.org/partidos/campo/1254,CDM LA MASO:PAB:BC:2,43956106.0,448197913.0,Hortaleza,http://www.wikidata.org/entity/Q1928529,198391,http://commons.wikimedia.org/wiki/Special:FilePath/Madrid%2C%20Canillas%203.JPG
https://example.org/partidos/campo/1254,CDM LA MASO:PAB:BC:2,43956106.0,448197913.0,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,248443,http://commons.wikimedia.org/wiki/Special:FilePath/M-30%20%28Madrid%2C%20Spain%29%2004.jpg
https://example.org/partidos/campo/589,Cз S.RAMON Y S.ANTONIO:EXT:FS:1,44254268.0,447814433.0,Chamartín,http://www.wikidata.org/entity/Q1766348,144796,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20de%20Madrid%20-%20Chamart%C3%ADn%2002.jpg
https://example.org/partidos/campo/589,Cз S.RAMON Y S.ANTONIO:EXT:FS:1,44254268.0,447814433.0,Tetuán,http://www.wikidata.org/entity/Q1773540,160002,http://commons.wikimedia.org/wiki/Special:FilePath/De%20Madrid%20al%20cielo%2072.jpg
https://example.org/partidos/campo/489,CDM BARAJAS:PAB:BC:1,45028591.0,447952338.0,Barajas,http://www.wikidata.org/entity/Q807230,50539,http://commons.wikimedia.org/wiki/Special:FilePath/Barajas%20Ayuntamiento01.jpg
https://example.org/partidos/campo/226,CDM LA CHOPERA:EXT:FS:1,44164854.0,447396838.0,Retiro,http://www.wikidata.org/entity/Q2002296,117918,http://commons.wikimedia.org/wiki/Special:FilePath/Museo%20del%20Prado%202016%20%2825185969599%29.jpg
